node_id,graph_view,node_type,degree_total,weighted_degree
warehouse_measurement:measurement:synnetqos_m_00006970:8a2e566c4f39,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00006971:f0ca0a324429,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00006980:10d387da723d,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00006981:4104ef7da959,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00006990:602baddc0163,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00006991:9b2f09fd71e3,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00007000:05fc697f0af9,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00020880:8b80ba1d0e78,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00007901:d2d596ba70ba,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00020890:26e77614522d,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034761:34657cb00279,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034771:538778679f62,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034780:525321150882,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034781:b934e03c28ec,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034790:50afa9d6b58d,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034791:ca7adaddbb64,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034800:9b87e0f73885,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034801:dbf21771e27e,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034810:53147838017b,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034811:10cce3d6e5e0,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034820:f9acfb4cb1b6,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034821:6ae368b11c72,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034830:b89920f90dc3,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034831:3945d0d59dcb,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034840:5c8e2e99dbf9,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034841:505205ce63f6,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034850:4be3ce606938,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034851:0d047fec897d,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034860:a87015b863f5,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034861:34a65e58da45,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034870:891ba7fab26b,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034871:522919808164,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034880:65f35819a6f6,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034881:5072d3ea7cc1,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034890:8a2ba5645791,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034891:a36ec09bd1f1,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034900:a48c94e5fce7,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034901:b265d665982b,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034910:531ade0edb12,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034911:5f9948c50ed0,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034770:759dce03f75a,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034760:b15e65cace37,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034600:396b475624cf,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034751:ef5eeaae1a33,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034610:7602b12defc8,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034611:04d8a800f574,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034620:98a73e734289,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034621:60cabd4b0031,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034630:50e77c5d8b69,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034631:aa40eacc4aee,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034640:fad330c36ca7,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034641:e668aaf40967,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034650:cb2e27b7247d,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034651:44a5083aa86a,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034660:b781a487f2a6,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034661:950035dd5011,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034670:99203410bd5e,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034671:134e1f031515,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034680:d45befa137b5,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034681:141dc031afa0,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034690:efaa57a6de87,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034691:da751cfb72ce,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034700:de721fe6542d,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034701:97e777f6ba1e,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034710:8e2d76ae97fe,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034711:c0047706371c,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034720:1e87a78a9d53,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034721:1757d9afb6ad,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034730:5941096df5fa,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034731:875f0d51b378,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034740:8e2f0ebbf590,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034741:6a07e49bdb5e,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034750:2e174b5da8a8,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034920:bb071f55c775,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034921:1013f86b25a7,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034930:4d94974a79cc,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034931:5090514d93bd,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035100:0a1babb56da8,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035101:9ad52ca23eec,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035110:e7746f99af1b,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035111:9c7fd903d7a8,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035120:c93934daf515,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035121:c5ee714d9865,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035130:50dc3321d6e0,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035131:ff8c011e4995,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035140:0965aa70a1eb,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035141:e80f2f1c6df7,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035150:3d3951da0a23,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035151:57007b0c6899,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035160:d6db97c308f8,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035161:acb2461cc7d1,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035170:2d7081b21dcd,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035171:c66d7c9e4814,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035180:2f36cb7fc3ec,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035181:d26c5b58b13c,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035190:b23c8daaf53d,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035191:1ec128f131fd,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035200:1e16a102de27,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035201:0a3bd40d32c7,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035210:9492ba3cee75,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035211:9bb3922fd466,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035220:7b5c1e3886c9,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035221:92975ac5db88,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035230:83024f33b31a,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035231:dbd00e2e1eaf,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035240:fcba71ee2d5b,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035091:d39a823d295e,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035090:108ef57ffbe6,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035081:3d1143fa95c7,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035001:402745bb5045,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034940:a26a05c79ccf,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034941:62a13bc153d9,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034950:f8dfee834064,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034951:e59d8b277882,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034960:e61b7b63d819,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034961:d804163a628b,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034970:83092c4c8d9e,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034971:00537bb062b5,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034980:8f387fb1183d,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034981:3b859f09234e,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034990:ce3f874468ad,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034991:be1623464297,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035000:12d94636e2e4,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035010:638a91f6ec12,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035080:fe9ccec0d880,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035011:8d3dc7905d48,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035020:bfe1a00ce95a,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035021:405ca95170b4,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035030:6df8280aa32d,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035031:bf1c83840839,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035040:fa1b4811d0d3,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035041:d315b953cdba,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035050:4b959e6468de,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035051:f86665404369,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035060:bcb9b790846a,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035061:56c4bc2ba23e,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035070:2eddcbb6eba0,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00035071:cff8cb7c90f0,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034601:fc954d9cbff0,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034591:24b37a9fce6e,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00031331:cf28d9a8488e,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034110:a7d578c0d36e,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034120:eab50991c7cc,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034121:49dc52744e51,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034130:604302a73f78,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034131:2aed01537a91,warehouse_measurement,measurement,13,13.0
warehouse_measurement:measurement:synnetqos_m_00034140:ecad0805a252,warehouse_measurement,measurement,13,13.0
