node_id,node_type,graph_view,node_label,source_dataset,source_column,source_value,session_id,row_count,degraded_count,degradation_fraction
warehouse_measurement:session:s042_03987:5b63610ee84d,session,warehouse_measurement,S042_03987,synnetqos,session_id,S042_03987,S042_03987,10,2,0.2
warehouse_measurement:session:s042_03988:c431862c3c90,session,warehouse_measurement,S042_03988,synnetqos,session_id,S042_03988,S042_03988,10,4,0.4
warehouse_measurement:session:s042_03989:feec7c606489,session,warehouse_measurement,S042_03989,synnetqos,session_id,S042_03989,S042_03989,10,6,0.6
warehouse_measurement:session:s042_03990:beea3b57e9ae,session,warehouse_measurement,S042_03990,synnetqos,session_id,S042_03990,S042_03990,10,0,0.0
warehouse_measurement:session:s042_03991:a5e549050a40,session,warehouse_measurement,S042_03991,synnetqos,session_id,S042_03991,S042_03991,10,10,1.0
warehouse_measurement:session:s042_03992:6954c3d7e1f6,session,warehouse_measurement,S042_03992,synnetqos,session_id,S042_03992,S042_03992,10,10,1.0
warehouse_measurement:session:s042_03993:2fb05369d189,session,warehouse_measurement,S042_03993,synnetqos,session_id,S042_03993,S042_03993,10,9,0.9
warehouse_measurement:session:s042_03994:3730509008e2,session,warehouse_measurement,S042_03994,synnetqos,session_id,S042_03994,S042_03994,10,9,0.9
warehouse_measurement:session:s042_03995:d9fdc749d773,session,warehouse_measurement,S042_03995,synnetqos,session_id,S042_03995,S042_03995,10,0,0.0
warehouse_measurement:session:s042_03996:60b848f4ff00,session,warehouse_measurement,S042_03996,synnetqos,session_id,S042_03996,S042_03996,10,1,0.1
warehouse_measurement:session:s042_03997:42b4b6b76d80,session,warehouse_measurement,S042_03997,synnetqos,session_id,S042_03997,S042_03997,10,9,0.9
warehouse_measurement:session:s042_03998:dabd6bf8ebe3,session,warehouse_measurement,S042_03998,synnetqos,session_id,S042_03998,S042_03998,10,5,0.5
warehouse_measurement:session:s042_03999:6cb7dce33065,session,warehouse_measurement,S042_03999,synnetqos,session_id,S042_03999,S042_03999,10,1,0.1
warehouse_measurement:session:s042_04000:6fd4220af710,session,warehouse_measurement,S042_04000,synnetqos,session_id,S042_04000,S042_04000,10,0,0.0
warehouse_measurement:session:s042_04001:226f99ece375,session,warehouse_measurement,S042_04001,synnetqos,session_id,S042_04001,S042_04001,10,2,0.2
warehouse_measurement:session:s042_04002:f6e00e0a1843,session,warehouse_measurement,S042_04002,synnetqos,session_id,S042_04002,S042_04002,10,5,0.5
warehouse_measurement:session:s042_04003:06c3c57d8995,session,warehouse_measurement,S042_04003,synnetqos,session_id,S042_04003,S042_04003,10,5,0.5
warehouse_measurement:session:s042_04004:225dbe15b5a1,session,warehouse_measurement,S042_04004,synnetqos,session_id,S042_04004,S042_04004,10,8,0.8
warehouse_measurement:session:s042_04005:70e82136b44a,session,warehouse_measurement,S042_04005,synnetqos,session_id,S042_04005,S042_04005,10,6,0.6
warehouse_measurement:session:s042_04006:e2ed88271cbe,session,warehouse_measurement,S042_04006,synnetqos,session_id,S042_04006,S042_04006,10,9,0.9
warehouse_measurement:session:s042_04007:82c1095281ac,session,warehouse_measurement,S042_04007,synnetqos,session_id,S042_04007,S042_04007,10,7,0.7
warehouse_measurement:session:s042_04008:77ecf69a43d2,session,warehouse_measurement,S042_04008,synnetqos,session_id,S042_04008,S042_04008,10,5,0.5
warehouse_measurement:session:s042_04009:3906f76043bb,session,warehouse_measurement,S042_04009,synnetqos,session_id,S042_04009,S042_04009,10,0,0.0
warehouse_measurement:session:s042_04010:4a318e52dfe9,session,warehouse_measurement,S042_04010,synnetqos,session_id,S042_04010,S042_04010,10,5,0.5
warehouse_measurement:session:s042_04011:cffb1de7bea4,session,warehouse_measurement,S042_04011,synnetqos,session_id,S042_04011,S042_04011,10,3,0.3
warehouse_measurement:session:s042_04012:47259e255a68,session,warehouse_measurement,S042_04012,synnetqos,session_id,S042_04012,S042_04012,10,5,0.5
warehouse_measurement:session:s042_04013:582d3099dc62,session,warehouse_measurement,S042_04013,synnetqos,session_id,S042_04013,S042_04013,10,6,0.6
warehouse_measurement:session:s042_04014:460e2f545639,session,warehouse_measurement,S042_04014,synnetqos,session_id,S042_04014,S042_04014,10,1,0.1
warehouse_measurement:session:s042_04015:e18cd8acc734,session,warehouse_measurement,S042_04015,synnetqos,session_id,S042_04015,S042_04015,10,4,0.4
warehouse_measurement:session:s042_04016:c712fcbe687d,session,warehouse_measurement,S042_04016,synnetqos,session_id,S042_04016,S042_04016,10,4,0.4
warehouse_measurement:session:s042_04017:403d09e2f207,session,warehouse_measurement,S042_04017,synnetqos,session_id,S042_04017,S042_04017,10,0,0.0
warehouse_measurement:session:s042_04018:c6ea1ae5e4ba,session,warehouse_measurement,S042_04018,synnetqos,session_id,S042_04018,S042_04018,10,9,0.9
warehouse_measurement:session:s042_04019:620b261d31e2,session,warehouse_measurement,S042_04019,synnetqos,session_id,S042_04019,S042_04019,10,2,0.2
warehouse_measurement:session:s042_04020:f811e0b07ee9,session,warehouse_measurement,S042_04020,synnetqos,session_id,S042_04020,S042_04020,10,8,0.8
warehouse_measurement:session:s042_04021:2d6fb3b3b191,session,warehouse_measurement,S042_04021,synnetqos,session_id,S042_04021,S042_04021,10,6,0.6
warehouse_measurement:session:s042_04022:c8363c5c1f00,session,warehouse_measurement,S042_04022,synnetqos,session_id,S042_04022,S042_04022,10,10,1.0
warehouse_measurement:session:s042_04023:54de800bc8e5,session,warehouse_measurement,S042_04023,synnetqos,session_id,S042_04023,S042_04023,10,9,0.9
warehouse_measurement:session:s042_04024:e4aa6e37e6dd,session,warehouse_measurement,S042_04024,synnetqos,session_id,S042_04024,S042_04024,10,7,0.7
warehouse_measurement:session:s042_04025:7b7512f9333c,session,warehouse_measurement,S042_04025,synnetqos,session_id,S042_04025,S042_04025,10,5,0.5
warehouse_measurement:session:s042_04026:93d5df271f19,session,warehouse_measurement,S042_04026,synnetqos,session_id,S042_04026,S042_04026,10,4,0.4
warehouse_measurement:session:s042_04027:f819c2f410bf,session,warehouse_measurement,S042_04027,synnetqos,session_id,S042_04027,S042_04027,10,1,0.1
warehouse_measurement:session:s042_04028:26c8e7b5ac1b,session,warehouse_measurement,S042_04028,synnetqos,session_id,S042_04028,S042_04028,10,10,1.0
warehouse_measurement:session:s042_04029:a1cec5db7d86,session,warehouse_measurement,S042_04029,synnetqos,session_id,S042_04029,S042_04029,10,3,0.3
warehouse_measurement:session:s042_04030:7aeb18123350,session,warehouse_measurement,S042_04030,synnetqos,session_id,S042_04030,S042_04030,10,10,1.0
warehouse_measurement:session:s042_04031:192267d7fe2c,session,warehouse_measurement,S042_04031,synnetqos,session_id,S042_04031,S042_04031,10,5,0.5
warehouse_measurement:session:s042_04032:a6b3002cfda9,session,warehouse_measurement,S042_04032,synnetqos,session_id,S042_04032,S042_04032,10,5,0.5
warehouse_measurement:session:s042_04033:5097f6252076,session,warehouse_measurement,S042_04033,synnetqos,session_id,S042_04033,S042_04033,10,0,0.0
warehouse_measurement:session:s042_04034:cae1fc0630b1,session,warehouse_measurement,S042_04034,synnetqos,session_id,S042_04034,S042_04034,10,1,0.1
warehouse_measurement:session:s042_04035:b09fe9a6eb7c,session,warehouse_measurement,S042_04035,synnetqos,session_id,S042_04035,S042_04035,10,2,0.2
warehouse_measurement:session:s042_04036:78a8c1dd9049,session,warehouse_measurement,S042_04036,synnetqos,session_id,S042_04036,S042_04036,10,0,0.0
warehouse_measurement:session:s042_04037:276b9ff85d98,session,warehouse_measurement,S042_04037,synnetqos,session_id,S042_04037,S042_04037,10,3,0.3
warehouse_measurement:session:s042_04038:2a28f2c0d218,session,warehouse_measurement,S042_04038,synnetqos,session_id,S042_04038,S042_04038,10,1,0.1
warehouse_measurement:session:s042_04039:9d45dc88cdb6,session,warehouse_measurement,S042_04039,synnetqos,session_id,S042_04039,S042_04039,10,3,0.3
warehouse_measurement:session:s042_04040:5f8dd93a9712,session,warehouse_measurement,S042_04040,synnetqos,session_id,S042_04040,S042_04040,10,8,0.8
warehouse_measurement:session:s042_04041:3d8765fc05a9,session,warehouse_measurement,S042_04041,synnetqos,session_id,S042_04041,S042_04041,10,9,0.9
warehouse_measurement:session:s042_04042:6ec2efb08287,session,warehouse_measurement,S042_04042,synnetqos,session_id,S042_04042,S042_04042,10,4,0.4
warehouse_measurement:session:s042_04043:9b35a25ea4f7,session,warehouse_measurement,S042_04043,synnetqos,session_id,S042_04043,S042_04043,10,1,0.1
warehouse_measurement:session:s042_04044:666010482475,session,warehouse_measurement,S042_04044,synnetqos,session_id,S042_04044,S042_04044,10,6,0.6
warehouse_measurement:session:s042_04045:1f5cbf0267f0,session,warehouse_measurement,S042_04045,synnetqos,session_id,S042_04045,S042_04045,10,6,0.6
warehouse_measurement:session:s042_04046:bd9f2c8a086c,session,warehouse_measurement,S042_04046,synnetqos,session_id,S042_04046,S042_04046,10,7,0.7
warehouse_measurement:session:s042_04047:742f3125087f,session,warehouse_measurement,S042_04047,synnetqos,session_id,S042_04047,S042_04047,10,6,0.6
warehouse_measurement:session:s042_04048:7431d19559a3,session,warehouse_measurement,S042_04048,synnetqos,session_id,S042_04048,S042_04048,10,10,1.0
warehouse_measurement:session:s042_04049:6abc5bb0f351,session,warehouse_measurement,S042_04049,synnetqos,session_id,S042_04049,S042_04049,10,6,0.6
warehouse_measurement:session:s042_04050:cc1cb340b7f3,session,warehouse_measurement,S042_04050,synnetqos,session_id,S042_04050,S042_04050,10,1,0.1
warehouse_measurement:session:s042_04051:734554966bbf,session,warehouse_measurement,S042_04051,synnetqos,session_id,S042_04051,S042_04051,10,2,0.2
warehouse_measurement:session:s042_04052:b8ae0d7bfb92,session,warehouse_measurement,S042_04052,synnetqos,session_id,S042_04052,S042_04052,10,3,0.3
warehouse_measurement:session:s042_04053:422434901c18,session,warehouse_measurement,S042_04053,synnetqos,session_id,S042_04053,S042_04053,10,9,0.9
warehouse_measurement:session:s042_04054:b21de5df0447,session,warehouse_measurement,S042_04054,synnetqos,session_id,S042_04054,S042_04054,10,0,0.0
warehouse_measurement:session:s042_04055:c1ad3c55dae6,session,warehouse_measurement,S042_04055,synnetqos,session_id,S042_04055,S042_04055,10,8,0.8
warehouse_measurement:session:s042_04056:4d5bfd1661d0,session,warehouse_measurement,S042_04056,synnetqos,session_id,S042_04056,S042_04056,10,4,0.4
warehouse_measurement:session:s042_04057:724258583202,session,warehouse_measurement,S042_04057,synnetqos,session_id,S042_04057,S042_04057,10,4,0.4
warehouse_measurement:session:s042_04058:8c523820515f,session,warehouse_measurement,S042_04058,synnetqos,session_id,S042_04058,S042_04058,10,6,0.6
warehouse_measurement:session:s042_04059:68842dc9cd69,session,warehouse_measurement,S042_04059,synnetqos,session_id,S042_04059,S042_04059,10,6,0.6
warehouse_measurement:session:s042_04060:062571afdd73,session,warehouse_measurement,S042_04060,synnetqos,session_id,S042_04060,S042_04060,10,9,0.9
warehouse_measurement:session:s042_04061:b370d3c023da,session,warehouse_measurement,S042_04061,synnetqos,session_id,S042_04061,S042_04061,10,3,0.3
warehouse_measurement:session:s042_04062:be1bb93c65e7,session,warehouse_measurement,S042_04062,synnetqos,session_id,S042_04062,S042_04062,10,9,0.9
warehouse_measurement:session:s042_04063:7f57fa0097ec,session,warehouse_measurement,S042_04063,synnetqos,session_id,S042_04063,S042_04063,10,8,0.8
warehouse_measurement:session:s042_04064:e03cd103aee1,session,warehouse_measurement,S042_04064,synnetqos,session_id,S042_04064,S042_04064,10,7,0.7
warehouse_measurement:session:s042_04065:f47e7ad9d61a,session,warehouse_measurement,S042_04065,synnetqos,session_id,S042_04065,S042_04065,10,9,0.9
warehouse_measurement:session:s042_04066:f1a254487e8b,session,warehouse_measurement,S042_04066,synnetqos,session_id,S042_04066,S042_04066,10,7,0.7
warehouse_measurement:session:s042_04067:12379fda35d4,session,warehouse_measurement,S042_04067,synnetqos,session_id,S042_04067,S042_04067,10,3,0.3
warehouse_measurement:session:s042_04068:2577d5e0cffc,session,warehouse_measurement,S042_04068,synnetqos,session_id,S042_04068,S042_04068,10,0,0.0
warehouse_measurement:session:s042_04069:e1e3bebd9648,session,warehouse_measurement,S042_04069,synnetqos,session_id,S042_04069,S042_04069,10,4,0.4
warehouse_measurement:session:s042_04070:4b30fe26496c,session,warehouse_measurement,S042_04070,synnetqos,session_id,S042_04070,S042_04070,10,6,0.6
warehouse_measurement:session:s042_04071:b5318991f1d1,session,warehouse_measurement,S042_04071,synnetqos,session_id,S042_04071,S042_04071,10,8,0.8
warehouse_measurement:session:s042_04072:ea79286d6d6e,session,warehouse_measurement,S042_04072,synnetqos,session_id,S042_04072,S042_04072,10,10,1.0
warehouse_measurement:session:s042_04073:2a2034a4291d,session,warehouse_measurement,S042_04073,synnetqos,session_id,S042_04073,S042_04073,10,6,0.6
warehouse_measurement:session:s042_04074:9b615edbae4d,session,warehouse_measurement,S042_04074,synnetqos,session_id,S042_04074,S042_04074,10,8,0.8
warehouse_measurement:session:s042_04075:315249df551e,session,warehouse_measurement,S042_04075,synnetqos,session_id,S042_04075,S042_04075,10,3,0.3
warehouse_measurement:session:s042_04076:c38f32dc95f7,session,warehouse_measurement,S042_04076,synnetqos,session_id,S042_04076,S042_04076,10,10,1.0
warehouse_measurement:session:s042_04077:7cf5b5e1a070,session,warehouse_measurement,S042_04077,synnetqos,session_id,S042_04077,S042_04077,10,0,0.0
warehouse_measurement:session:s042_04078:e3ed952bfd99,session,warehouse_measurement,S042_04078,synnetqos,session_id,S042_04078,S042_04078,10,2,0.2
warehouse_measurement:session:s042_04079:028fe62bf234,session,warehouse_measurement,S042_04079,synnetqos,session_id,S042_04079,S042_04079,10,2,0.2
warehouse_measurement:session:s042_04080:2655fdce89e1,session,warehouse_measurement,S042_04080,synnetqos,session_id,S042_04080,S042_04080,10,2,0.2
warehouse_measurement:session:s042_04081:1f008a193f98,session,warehouse_measurement,S042_04081,synnetqos,session_id,S042_04081,S042_04081,10,2,0.2
warehouse_measurement:session:s042_04082:1ed17357f08a,session,warehouse_measurement,S042_04082,synnetqos,session_id,S042_04082,S042_04082,10,9,0.9
warehouse_measurement:session:s042_04083:cf3b6a0b8c95,session,warehouse_measurement,S042_04083,synnetqos,session_id,S042_04083,S042_04083,10,1,0.1
warehouse_measurement:session:s042_04084:fba319e2bf80,session,warehouse_measurement,S042_04084,synnetqos,session_id,S042_04084,S042_04084,10,7,0.7
warehouse_measurement:session:s042_04085:206ce48aebb4,session,warehouse_measurement,S042_04085,synnetqos,session_id,S042_04085,S042_04085,10,10,1.0
warehouse_measurement:session:s042_04086:d8ce3938f1a1,session,warehouse_measurement,S042_04086,synnetqos,session_id,S042_04086,S042_04086,10,0,0.0
warehouse_measurement:session:s042_04087:37387c1e4079,session,warehouse_measurement,S042_04087,synnetqos,session_id,S042_04087,S042_04087,10,3,0.3
warehouse_measurement:session:s042_04088:4caf86c4a59e,session,warehouse_measurement,S042_04088,synnetqos,session_id,S042_04088,S042_04088,10,10,1.0
warehouse_measurement:session:s042_04089:d5e9b6e8127d,session,warehouse_measurement,S042_04089,synnetqos,session_id,S042_04089,S042_04089,10,2,0.2
warehouse_measurement:session:s042_04090:d7390e0f4654,session,warehouse_measurement,S042_04090,synnetqos,session_id,S042_04090,S042_04090,10,2,0.2
warehouse_measurement:session:s042_04091:5eadf2884a2c,session,warehouse_measurement,S042_04091,synnetqos,session_id,S042_04091,S042_04091,10,9,0.9
warehouse_measurement:session:s042_04092:e1b556a707d9,session,warehouse_measurement,S042_04092,synnetqos,session_id,S042_04092,S042_04092,10,2,0.2
warehouse_measurement:session:s042_04093:68c7adcf20be,session,warehouse_measurement,S042_04093,synnetqos,session_id,S042_04093,S042_04093,10,7,0.7
warehouse_measurement:session:s042_04094:14a8374205bd,session,warehouse_measurement,S042_04094,synnetqos,session_id,S042_04094,S042_04094,10,10,1.0
warehouse_measurement:session:s042_04095:21bb1d66bc82,session,warehouse_measurement,S042_04095,synnetqos,session_id,S042_04095,S042_04095,10,9,0.9
warehouse_measurement:session:s042_04096:b73d2043e515,session,warehouse_measurement,S042_04096,synnetqos,session_id,S042_04096,S042_04096,10,4,0.4
warehouse_measurement:session:s042_04097:bd644cded22e,session,warehouse_measurement,S042_04097,synnetqos,session_id,S042_04097,S042_04097,10,7,0.7
warehouse_measurement:session:s042_04098:6a0ea8a1a387,session,warehouse_measurement,S042_04098,synnetqos,session_id,S042_04098,S042_04098,10,7,0.7
warehouse_measurement:session:s042_04099:ba1c18951d30,session,warehouse_measurement,S042_04099,synnetqos,session_id,S042_04099,S042_04099,10,10,1.0
warehouse_measurement:session:s042_04100:2eb4671a7f09,session,warehouse_measurement,S042_04100,synnetqos,session_id,S042_04100,S042_04100,10,10,1.0
warehouse_measurement:session:s042_04101:d5981c57a254,session,warehouse_measurement,S042_04101,synnetqos,session_id,S042_04101,S042_04101,10,2,0.2
warehouse_measurement:session:s042_04102:8524dbe94042,session,warehouse_measurement,S042_04102,synnetqos,session_id,S042_04102,S042_04102,10,10,1.0
