measurement_id,session_id,timestamp,service_degraded,signal_strength_dbm,los_probability,distance_2d_m,path_loss_db,contextual_penalty_db,link_capacity_downlink_mbps,offered_downlink_mbps,download_speed_mbps,offered_upload_mbps,upload_speed_mbps,latency_ms,jitter_ms,ping_ms,interval_handover_count,activity_factor,data_usage_mb,distance_to_tower_km,throughput_satisfaction_ratio,downlink_shortfall_fraction,network_type,infrastructure_profile,band,app_type,movement_speed,weather,obstruction_level,congestion_level,tower_load,time_of_day_bin
synnetqos_m_00048482,S042_04848,2025-07-28 12:23:36.690509,0,-80.41,0.0546,330.0,118.91,8,111.93,93.1,89.96,12.56,11.52,64.47,0.06,62.9,0,0.147,99.2,0.33,0.9662728249194414,0.03372717508055856,4G,Nominal,LTE_Anchor,Streaming,Static,Clear,Medium,Low,Light,afternoon
synnetqos_m_00048483,S042_04848,2025-07-28 12:24:36.690509,0,-71.56,0.0546,330.0,111.37,8,68.02,124.26,65.9,0.97,0.95,58.48,0.08,51.9,0,0.08,39.72,0.33,0.5303396104941253,0.46966038950587474,4G,Nominal,LTE_Anchor,Gaming,Static,Clear,Medium,Medium,Light,afternoon
synnetqos_m_00048484,S042_04848,2025-07-28 12:25:36.690509,1,-71.4,0.0498,361.94,103.01,10,65.28,197.84,62.75,5.81,5.65,60.97,0.11,62.4,0,0.096,45.25,0.362,0.31717549534977757,0.6828245046502224,4G,Nominal,LTE_Anchor,Streaming,Walking,Clear,Medium,Medium,Light,afternoon
synnetqos_m_00048485,S042_04848,2025-07-28 12:26:36.690509,1,-115.56,0.0539,334.44,147.12,10,0.98,33.84,0.98,0.95,0.15,402.4,1.93,393.3,1,0.05,0.37,0.334,0.02895981087470449,0.9710401891252955,4G,Nominal,LTE_Anchor,Browse,Walking,Clear,Medium,High,Light,afternoon
synnetqos_m_00048486,S042_04848,2025-07-28 12:27:36.690509,1,-85.03,0.0539,334.44,124.15,8,22.3,57.87,22.3,6.28,3.12,169.07,0.52,168.3,0,0.113,18.98,0.334,0.38534646621738383,0.6146535337826162,4G,Nominal,LTE_Anchor,Gaming,Static,Clear,Medium,High,Moderate,afternoon
synnetqos_m_00048487,S042_04848,2025-07-28 12:28:36.690509,0,-93.17,0.0539,334.44,125.44,8,66.25,54.51,51.2,0.6,0.62,104.08,0.12,104.9,0,0.107,41.12,0.334,0.9392771968446157,0.06072280315538425,4G,Nominal,LTE_Anchor,Browse,Static,Clear,Medium,Low,Light,afternoon
synnetqos_m_00048488,S042_04848,2025-07-28 12:29:36.690509,0,-74.26,0.0539,334.44,111.31,8,68.34,95.69,66.02,167.09,10.25,67.68,0.11,69.9,0,0.078,38.49,0.334,0.689936252481973,0.310063747518027,4G,Nominal,LTE_Anchor,Streaming,Static,Clear,Medium,Medium,Light,afternoon
synnetqos_m_00048489,S042_04848,2025-07-28 12:30:36.690509,0,-83.01,0.0539,334.44,117.5,8,61.47,76.8,57.13,11.76,9.03,99.09,0.16,103.2,0,0.073,31.12,0.334,0.7438802083333333,0.25611979166666665,4G,Nominal,LTE_Anchor,Gaming,Static,Clear,Medium,Medium,Moderate,afternoon
synnetqos_m_00048490,S042_04848,2025-07-28 12:31:36.690509,1,-94.08,0.0539,334.44,127.61,8,9.89,31.38,9.89,0.61,0.64,219.81,0.45,219.4,0,0.123,9.13,0.334,0.31516889738687065,0.6848311026131293,4G,Nominal,LTE_Anchor,Browse,Static,Clear,Medium,High,Moderate,afternoon
synnetqos_m_00048491,S042_04849,2025-07-27 15:55:29.255456,0,-70.81,0.0762,239.97,99.0,14,557.32,24.46,25.25,4.56,4.77,17.27,0.03,16.7,0,0.112,21.18,0.24,1.0322976287816843,0.0,5G SA,Nominal,n78,Browse,Walking,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00048492,S042_04849,2025-07-27 15:56:29.255456,0,-85.23,0.0762,239.97,119.96,12,905.26,1203.45,823.01,22.88,21.01,34.53,0.03,29.6,0,0.048,297.38,0.24,0.6838755245336324,0.31612447546636757,5G SA,Nominal,n78,Streaming,Static,Clear,Low,Low,Light,afternoon
synnetqos_m_00048493,S042_04849,2025-07-27 15:57:29.255456,0,-86.68,0.0762,239.97,117.62,12,518.04,143.83,143.76,25.15,23.25,54.62,0.11,49.4,0,0.083,88.99,0.24,0.9995133143294165,0.00048668567058351986,5G SA,Nominal,n78,Gaming,Static,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00048494,S042_04849,2025-07-27 15:58:29.255456,0,-83.91,0.0762,239.97,114.92,12,230.3,435.51,230.3,63.44,59.93,62.51,0.14,54.7,0,0.125,216.75,0.24,0.5288053087185139,0.47119469128148606,5G SA,Nominal,n78,Streaming,Static,Clear,Low,High,Heavy,afternoon
synnetqos_m_00048495,S042_04849,2025-07-27 15:59:29.255456,0,-80.42,0.0762,239.97,114.53,12,225.49,27.51,27.53,1.22,1.16,55.86,0.11,58.0,0,0.146,30.12,0.24,1.0007270083605961,0.0,5G SA,Nominal,n78,Browse,Static,Clear,Low,High,Heavy,afternoon
synnetqos_m_00048496,S042_04849,2025-07-27 16:00:29.255456,0,-83.41,0.0762,239.97,118.69,12,559.4,56.2,56.48,0.7,0.67,44.22,0.05,46.1,0,0.142,60.01,0.24,1.004982206405694,0.0,5G SA,Nominal,n78,Browse,Static,Clear,Low,Medium,Light,afternoon
synnetqos_m_00048497,S042_04849,2025-07-27 16:01:29.255456,0,-89.46,0.0762,239.97,121.18,12,458.94,76.69,71.87,1.49,1.51,58.22,0.09,61.4,0,0.065,35.23,0.24,0.9371495631764246,0.06285043682357538,5G SA,Nominal,n78,Browse,Static,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00048498,S042_04849,2025-07-27 16:02:29.255456,0,-91.17,0.0762,239.97,126.51,12,171.9,173.04,163.83,1.24,1.28,98.57,0.25,95.6,0,0.1,123.46,0.24,0.9467753120665743,0.05322468793342572,5G SA,Nominal,n78,Browse,Static,Clear,Low,High,Heavy,afternoon
synnetqos_m_00048499,S042_04849,2025-07-27 16:03:29.255456,1,-108.09,0.0762,239.97,140.29,12,0.0,12.63,0.0,0.19,0.0,157.45,0.35,158.4,0,0.101,0.0,0.24,0.0,1.0,5G SA,Nominal,n78,Call,Static,Clear,Low,High,Heavy,afternoon
synnetqos_m_00048500,S042_04849,2025-07-27 16:04:29.255456,0,-87.77,0.0762,239.97,121.12,12,510.44,10.33,10.24,0.15,0.15,43.67,0.11,49.2,0,0.132,10.13,0.24,0.9912875121006777,0.00871248789932233,5G SA,Nominal,n78,Call,Static,Clear,Low,Medium,Light,afternoon
synnetqos_m_00048501,S042_04850,2025-07-29 17:30:17.491557,0,-103.28,0.0286,630.0,135.42,12,16.6,7.0,6.96,0.39,0.37,142.27,0.24,149.9,0,0.091,4.74,0.63,0.9942857142857143,0.005714285714285672,4G,Nominal,LTE_Anchor,Call,Static,Clear,Low,Low,Light,afternoon
synnetqos_m_00048502,S042_04850,2025-07-29 17:31:17.491557,0,-95.94,0.0286,630.0,127.03,12,48.26,3.42,3.36,0.36,0.34,107.1,0.14,112.3,0,0.129,3.24,0.63,0.9824561403508771,0.01754385964912286,4G,Nominal,LTE_Anchor,Call,Static,Clear,Low,Low,Light,afternoon
synnetqos_m_00048503,S042_04850,2025-07-29 17:32:17.491557,1,-104.15,0.0286,630.0,136.67,12,5.26,8.89,4.91,0.58,0.6,186.11,0.22,182.6,0,0.083,3.05,0.63,0.5523059617547806,0.44769403824521936,4G,Nominal,LTE_Anchor,Call,Static,Clear,Low,Medium,Light,afternoon
synnetqos_m_00048504,S042_04850,2025-07-29 17:33:17.491557,1,-109.23,0.0286,630.0,136.92,12,4.33,348.01,3.98,3.12,0.65,204.23,0.43,212.5,0,0.064,1.92,0.63,0.01143645297548921,0.9885635470245108,4G,Nominal,LTE_Anchor,Gaming,Static,Clear,Low,Medium,Light,afternoon
synnetqos_m_00048505,S042_04850,2025-07-29 17:34:17.491557,1,-110.73,0.0286,630.0,137.51,12,2.22,43.8,2.1,8.01,0.32,216.22,0.37,219.6,0,0.077,1.21,0.63,0.04794520547945206,0.952054794520548,4G,Nominal,LTE_Anchor,Gaming,Static,Clear,Low,Medium,Light,afternoon
synnetqos_m_00048506,S042_04850,2025-07-29 17:35:17.491557,0,-91.72,0.0286,630.0,127.3,12,41.63,46.75,41.63,9.58,6.24,128.43,0.2,129.5,0,0.119,37.1,0.63,0.8904812834224599,0.10951871657754009,4G,Nominal,LTE_Anchor,Streaming,Static,Clear,Low,Medium,Light,afternoon
synnetqos_m_00048507,S042_04850,2025-07-29 17:36:17.491557,1,-98.27,0.0286,630.0,130.13,12,20.21,92.91,20.21,0.4,0.38,155.63,0.26,155.3,0,0.101,15.27,0.63,0.2175223334409644,0.7824776665590356,4G,Nominal,LTE_Anchor,Browse,Static,Clear,Low,Medium,Light,afternoon
synnetqos_m_00048508,S042_04850,2025-07-29 17:37:17.491557,0,-71.21,0.0286,630.0,101.6,12,31.43,65.07,29.18,17.76,4.34,79.69,0.15,77.2,0,0.122,26.72,0.63,0.44844014138619953,0.5515598586138004,4G,Nominal,LTE_Anchor,Streaming,Static,Clear,Low,High,Heavy,afternoon
synnetqos_m_00048509,S042_04850,2025-07-29 17:38:17.491557,1,-98.31,0.0286,630.0,128.17,12,19.78,1.2,1.1,0.75,0.76,158.92,0.3,155.0,0,0.119,0.99,0.63,0.9166666666666667,0.08333333333333326,4G,Nominal,LTE_Anchor,Call,Static,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00048510,S042_04850,2025-07-29 17:39:17.491557,0,-90.09,0.0286,630.0,123.02,12,42.56,0.69,0.64,0.14,0.13,130.13,0.28,129.3,0,0.111,0.53,0.63,0.9275362318840581,0.0724637681159419,4G,Nominal,LTE_Anchor,Call,Static,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00048511,S042_04851,2025-08-21 18:24:57.516141,0,-100.26,0.0401,448.77,125.88,19,85.81,235.14,85.81,22.05,21.19,130.99,0.4,135.2,1,0.111,71.59,0.449,0.3649315301522498,0.6350684698477502,5G NSA,Moderately_Degraded,n41,Streaming,Walking,Rainy,Low,Medium,Moderate,evening
synnetqos_m_00048512,S042_04851,2025-08-21 18:25:57.516141,0,-87.37,0.0378,476.05,114.06,19,502.32,287.91,287.99,56.32,52.89,62.27,0.09,56.7,2,0.101,217.28,0.476,1.0002778646104684,0.0,5G NSA,Moderately_Degraded,n41,Streaming,Walking,Rainy,Low,Low,Light,evening
synnetqos_m_00048513,S042_04851,2025-08-21 18:26:57.516141,1,-108.75,0.0401,448.57,133.37,19,5.2,672.52,4.85,2.55,1.2,152.67,0.21,156.3,2,0.086,3.11,0.449,0.0072116814369832865,0.9927883185630167,5G NSA,Moderately_Degraded,n41,Gaming,Walking,Rainy,Low,Medium,Light,evening
synnetqos_m_00048514,S042_04851,2025-08-21 18:27:57.516141,1,-102.03,0.0403,446.23,127.64,19,32.33,73.42,31.14,3.43,3.22,206.87,0.43,206.1,1,0.107,25.07,0.446,0.4241351130482157,0.5758648869517843,5G NSA,Moderately_Degraded,n41,Gaming,Walking,Rainy,Low,High,Heavy,evening
synnetqos_m_00048515,S042_04851,2025-08-21 18:28:57.516141,1,-102.91,0.0415,433.9,130.07,19,22.53,2.39,2.18,0.33,0.33,212.08,0.72,217.2,0,0.129,2.11,0.434,0.9121338912133892,0.08786610878661083,5G NSA,Moderately_Degraded,n41,Call,Walking,Rainy,Low,High,Light,evening
synnetqos_m_00048516,S042_04851,2025-08-21 18:29:57.516141,0,-82.99,0.0437,411.97,107.21,19,129.2,176.47,129.2,0.28,0.26,119.6,0.38,118.3,2,0.072,69.32,0.412,0.7321357737859125,0.26786422621408745,5G NSA,Moderately_Degraded,n41,Browse,Walking,Rainy,Low,High,Light,evening
synnetqos_m_00048517,S042_04851,2025-08-21 18:30:57.516141,0,-100.75,0.0417,431.8,125.0,19,73.99,5.74,5.84,0.85,0.78,133.53,0.18,128.2,2,0.056,2.47,0.432,1.0174216027874563,0.0,5G NSA,Moderately_Degraded,n41,Call,Walking,Rainy,Low,Medium,Moderate,evening
synnetqos_m_00048518,S042_04851,2025-08-21 18:31:57.516141,0,-82.72,0.0407,442.54,112.48,19,355.48,113.08,107.28,6.85,6.5,69.21,0.15,68.0,2,0.078,62.53,0.443,0.9487088786699682,0.051291121330031775,5G NSA,Moderately_Degraded,n41,Gaming,Walking,Rainy,Low,Medium,Light,evening
synnetqos_m_00048519,S042_04851,2025-08-21 18:32:57.516141,1,-106.51,0.0401,448.88,131.58,19,11.94,3.84,3.81,0.37,0.36,235.93,0.73,235.1,0,0.109,3.12,0.449,0.9921875,0.0078125,5G NSA,Moderately_Degraded,n41,Call,Walking,Rainy,Low,High,Light,evening
synnetqos_m_00048520,S042_04851,2025-08-21 18:33:57.516141,0,-89.84,0.0401,448.88,113.01,17,113.2,104.76,95.53,33.73,25.78,135.57,0.5,137.5,0,0.151,108.39,0.449,0.911893852615502,0.08810614738449796,5G NSA,Moderately_Degraded,n41,Gaming,Static,Rainy,Low,High,Light,evening
synnetqos_m_00048521,S042_04852,2025-08-21 15:28:39.039713,0,-84.69,0.0251,716.52,123.96,4,139.0,2.18,2.1,0.16,0.15,120.46,0.35,122.3,0,0.16,2.51,0.717,0.963302752293578,0.03669724770642202,5G NSA,Nominal,n28,Call,Walking,Clear,Low,High,Heavy,afternoon
synnetqos_m_00048522,S042_04852,2025-08-21 15:29:39.039713,0,-85.5,0.024,749.54,124.91,4,334.34,44.26,42.09,0.82,0.82,78.58,0.14,79.9,1,0.094,29.67,0.75,0.9509715318572075,0.04902846814279249,5G NSA,Nominal,n28,Browse,Walking,Clear,Low,Medium,Light,afternoon
synnetqos_m_00048523,S042_04852,2025-08-21 15:30:39.039713,1,-81.4,0.0228,787.94,119.12,4,366.46,1104.25,366.46,0.89,0.85,67.45,0.17,70.2,0,0.107,294.54,0.788,0.33186325560335067,0.6681367443966493,5G NSA,Nominal,n28,Gaming,Walking,Clear,Low,Medium,Light,afternoon
synnetqos_m_00048524,S042_04852,2025-08-21 15:31:39.039713,0,-84.56,0.023,781.06,124.6,4,351.88,99.23,98.0,10.55,10.11,75.6,0.21,72.8,0,0.102,75.12,0.781,0.9876045550740703,0.0123954449259297,5G NSA,Nominal,n28,Streaming,Walking,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00048525,S042_04852,2025-08-21 15:32:39.039713,0,-70.89,0.021,858.7,115.97,4,415.77,6.11,5.63,1.19,1.08,24.67,0.04,27.8,4,0.089,3.78,0.859,0.9214402618657938,0.07855973813420625,5G NSA,Nominal,n28,Browse,Walking,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00048526,S042_04852,2025-08-21 15:33:39.039713,0,-84.48,0.021,858.7,128.39,2,155.26,176.05,155.26,14.83,13.56,105.79,0.23,111.2,0,0.096,111.9,0.859,0.8819085487077534,0.11809145129224663,5G NSA,Nominal,n28,Gaming,Static,Clear,Low,High,Moderate,afternoon
synnetqos_m_00048527,S042_04852,2025-08-21 15:34:39.039713,0,-91.76,0.0194,930.0,133.69,4,254.77,7.27,7.2,0.3,0.3,110.54,0.18,107.8,2,0.084,4.54,0.93,0.9903713892709767,0.009628610729023324,5G NSA,Nominal,n28,Call,Walking,Clear,Low,Medium,Light,afternoon
synnetqos_m_00048528,S042_04852,2025-08-21 15:35:39.039713,0,-77.79,0.0185,971.16,118.31,4,386.35,231.06,216.55,55.04,55.97,50.41,0.07,52.3,0,0.101,163.97,0.971,0.937202458235956,0.06279754176404395,5G NSA,Nominal,n28,Streaming,Walking,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00048529,S042_04852,2025-08-21 15:36:39.039713,1,-86.03,0.0176,1021.49,126.52,4,348.93,1029.11,326.46,30.75,30.96,78.36,0.14,83.0,2,0.124,304.47,1.021,0.3172255638367133,0.6827744361632867,5G NSA,Nominal,n28,Streaming,Walking,Clear,Low,Medium,Light,afternoon
synnetqos_m_00048530,S042_04852,2025-08-21 15:37:39.039713,1,-97.49,0.0155,1164.8,135.93,8,42.32,113.77,42.32,8.61,8.21,229.37,1.02,229.6,3,0.107,34.04,1.165,0.37197855322141166,0.6280214467785883,5G NSA,Nominal,n28,Gaming,Driving,Clear,Low,High,Heavy,afternoon
synnetqos_m_00048531,S042_04853,2025-08-14 17:56:17.623648,1,-122.69,0.0134,1341.93,136.34,30,6.73,5.9,5.42,0.09,0.08,205.33,0.56,198.7,2,0.109,4.45,1.342,0.9186440677966101,0.08135593220338988,5G NSA,Moderately_Degraded,n78,Call,Walking,Clear,High,Medium,Light,afternoon
synnetqos_m_00048532,S042_04853,2025-08-14 17:57:17.623648,1,-135.0,0.0122,1475.06,147.64,30,0.0,243.72,0.0,16.52,0.0,309.44,0.79,307.7,1,0.07,0.0,1.475,0.0,1.0,5G NSA,Moderately_Degraded,n78,Streaming,Walking,Clear,High,High,Heavy,afternoon
synnetqos_m_00048533,S042_04853,2025-08-14 17:58:17.623648,1,-126.99,0.0121,1488.14,141.8,30,4.79,51.46,4.79,0.67,0.61,200.42,0.44,203.3,0,0.107,3.85,1.488,0.09308200544111932,0.9069179945588807,5G NSA,Moderately_Degraded,n78,Browse,Walking,Clear,High,Medium,Light,afternoon
synnetqos_m_00048534,S042_04853,2025-08-14 17:59:17.623648,1,-126.5,0.0124,1452.36,143.01,30,0.0,144.51,0.0,1.06,0.0,199.57,0.39,201.4,1,0.075,0.0,1.452,0.0,1.0,5G NSA,Moderately_Degraded,n78,Browse,Walking,Clear,High,Medium,Light,afternoon
synnetqos_m_00048535,S042_04853,2025-08-14 18:00:17.623648,1,-118.3,0.0123,1458.42,135.98,30,8.37,41.58,7.74,0.4,0.38,190.56,0.21,189.8,2,0.125,7.23,1.458,0.18614718614718617,0.8138528138528138,5G NSA,Moderately_Degraded,n78,Browse,Walking,Clear,High,Medium,Moderate,evening
synnetqos_m_00048536,S042_04853,2025-08-14 18:01:17.623648,1,-135.0,0.0122,1472.39,157.37,30,0.0,63.51,0.0,0.27,0.0,202.7,0.46,196.6,3,0.103,0.0,1.472,0.0,1.0,5G NSA,Moderately_Degraded,n78,Browse,Walking,Clear,High,Medium,Light,evening
synnetqos_m_00048537,S042_04853,2025-08-14 18:02:17.623648,1,-124.4,0.0124,1455.83,138.54,30,6.77,4.98,4.73,0.07,0.07,203.8,0.33,207.0,1,0.089,3.14,1.456,0.9497991967871486,0.050200803212851364,5G NSA,Moderately_Degraded,n78,Call,Walking,Clear,High,Medium,Moderate,evening
synnetqos_m_00048538,S042_04853,2025-08-14 18:03:17.623648,1,-122.34,0.0121,1487.85,133.99,30,18.19,100.95,17.75,0.41,0.43,302.73,0.74,304.6,1,0.102,13.53,1.488,0.17582961862308072,0.8241703813769192,5G NSA,Moderately_Degraded,n78,Browse,Walking,Clear,High,High,Moderate,evening
synnetqos_m_00048539,S042_04853,2025-08-14 18:04:17.623648,1,-129.26,0.0124,1445.96,142.8,30,0.0,45.42,0.0,0.28,0.0,306.05,1.21,305.7,3,0.103,0.0,1.446,0.0,1.0,5G NSA,Moderately_Degraded,n78,Browse,Walking,Clear,High,High,Light,evening
synnetqos_m_00048540,S042_04853,2025-08-14 18:05:17.623648,1,-134.7,0.0126,1432.33,147.42,30,0.0,236.21,0.0,15.95,0.0,308.3,1.28,306.7,1,0.092,0.0,1.432,0.0,1.0,5G NSA,Moderately_Degraded,n78,Streaming,Walking,Clear,High,High,Moderate,evening
synnetqos_m_00048541,S042_04854,2025-08-04 12:55:42.227054,0,-85.72,0.0884,210.0,116.81,13,493.6,99.02,101.92,4.13,3.93,54.53,0.1,53.9,0,0.084,64.47,0.21,1.0292870127247022,0.0,5G SA,Nominal,n78,Browse,Static,Rainy,Medium,Medium,Light,afternoon
synnetqos_m_00048542,S042_04854,2025-08-04 12:56:42.227054,0,-75.63,0.0884,210.0,108.02,13,253.05,10.29,10.41,0.52,0.48,36.93,0.08,41.7,0,0.071,5.53,0.21,1.011661807580175,0.0,5G SA,Nominal,n78,Call,Static,Rainy,Medium,High,Heavy,afternoon
synnetqos_m_00048543,S042_04854,2025-08-04 12:57:42.227054,0,-83.99,0.0884,210.0,112.88,13,215.57,368.08,207.77,13.63,13.78,70.11,0.1,69.5,0,0.081,126.85,0.21,0.5644696805042383,0.4355303194957617,5G SA,Nominal,n78,Streaming,Static,Rainy,Medium,High,Moderate,afternoon
synnetqos_m_00048544,S042_04854,2025-08-04 12:58:42.227054,0,-77.06,0.1435,142.15,105.3,15,199.27,7.64,7.39,0.5,0.52,44.77,0.13,41.9,1,0.119,6.58,0.142,0.9672774869109948,0.0327225130890052,5G SA,Nominal,n78,Call,Walking,Rainy,Medium,High,Moderate,afternoon
synnetqos_m_00048545,S042_04854,2025-08-04 12:59:42.227054,0,-82.31,0.1168,166.52,111.91,15,183.46,7.34,6.76,0.82,0.82,64.49,0.25,65.3,3,0.097,4.92,0.167,0.9209809264305177,0.07901907356948235,5G SA,Nominal,n78,Call,Walking,Rainy,Medium,High,Heavy,afternoon
synnetqos_m_00048546,S042_04854,2025-08-04 13:00:42.227054,1,-51.54,0.5196,50.0,78.03,19,174.56,773.89,171.97,145.3,61.1,27.77,0.08,27.6,2,0.108,138.69,0.05,0.22221504348163176,0.7777849565183682,5G SA,Nominal,n78,Streaming,Driving,Rainy,Medium,High,Light,afternoon
synnetqos_m_00048547,S042_04854,2025-08-04 13:01:42.227054,0,-50.3,0.5196,50.0,76.87,19,185.75,212.46,175.41,6.13,5.93,26.64,0.16,28.6,8,0.083,108.74,0.05,0.8256142332674385,0.17438576673256145,5G SA,Nominal,n78,Gaming,Driving,Rainy,Medium,High,Heavy,afternoon
synnetqos_m_00048548,S042_04854,2025-08-04 13:02:42.227054,0,-54.51,0.5196,50.0,81.09,19,465.87,7.77,8.09,1.3,1.34,15.95,0.05,20.1,7,0.057,3.45,0.05,1.0411840411840412,0.0,5G SA,Nominal,n78,Call,Driving,Rainy,Medium,Medium,Moderate,afternoon
synnetqos_m_00048549,S042_04854,2025-08-04 13:03:42.227054,1,-103.36,0.0433,415.37,127.7,19,11.38,151.28,10.35,11.19,3.92,190.7,0.9,182.5,1,0.108,8.4,0.415,0.06841618191433103,0.9315838180856689,5G SA,Nominal,n78,Gaming,Driving,Rainy,Medium,High,Moderate,afternoon
synnetqos_m_00048550,S042_04854,2025-08-04 13:04:42.227054,0,-97.06,0.0813,226.18,122.48,19,66.68,11.62,11.26,0.45,0.43,137.46,0.56,142.1,4,0.141,11.9,0.226,0.9690189328743546,0.030981067125645412,5G SA,Nominal,n78,Call,Driving,Rainy,Medium,High,Light,afternoon
synnetqos_m_00048551,S042_04855,2025-08-03 08:01:41.140995,0,-84.38,0.0316,570.0,128.7,2,119.31,66.46,63.69,1.21,1.18,108.5,0.23,108.9,0,0.091,43.59,0.57,0.9583207944628348,0.0416792055371652,5G NSA,Nominal,n79,Browse,Static,Clear,Low,High,Moderate,morning
synnetqos_m_00048552,S042_04855,2025-08-03 08:02:41.140995,1,-93.57,0.0316,570.0,137.51,2,182.69,241.01,182.69,10.33,10.04,102.42,0.2,100.1,0,0.112,152.99,0.57,0.758018339487988,0.24198166051201198,5G NSA,Nominal,n79,Gaming,Static,Clear,Low,Medium,Light,morning
synnetqos_m_00048553,S042_04855,2025-08-03 08:03:41.140995,1,-98.17,0.0316,570.0,139.05,2,35.11,129.34,33.71,0.23,0.23,165.9,0.39,163.2,0,0.099,25.14,0.57,0.2606308953146745,0.7393691046853255,5G NSA,Nominal,n79,Browse,Static,Clear,Low,High,Light,morning
synnetqos_m_00048554,S042_04855,2025-08-03 08:04:41.140995,0,-74.82,0.0316,570.0,119.48,2,139.72,302.27,128.32,9.32,9.34,57.74,0.12,51.8,0,0.134,129.0,0.57,0.4245211234988586,0.5754788765011414,5G NSA,Nominal,n79,Streaming,Static,Clear,Low,High,Heavy,morning
synnetqos_m_00048555,S042_04855,2025-08-03 08:05:41.140995,0,-100.38,0.0316,570.0,142.02,2,91.37,135.67,91.37,0.8,0.8,115.22,0.23,117.1,0,0.134,91.76,0.57,0.6734723962556204,0.3265276037443796,5G NSA,Nominal,n79,Browse,Static,Clear,Low,Medium,Light,morning
synnetqos_m_00048556,S042_04855,2025-08-03 08:06:41.140995,1,-82.41,0.0316,570.0,120.84,2,310.76,1500.0,284.45,66.74,61.73,66.9,0.12,64.0,0,0.145,310.17,0.57,0.18963333333333332,0.8103666666666667,5G NSA,Nominal,n79,Streaming,Static,Clear,Low,Medium,Light,morning
synnetqos_m_00048557,S042_04855,2025-08-03 08:07:41.140995,0,-89.68,0.0316,570.45,130.76,4,230.98,139.99,128.19,41.33,37.63,92.84,0.3,98.1,1,0.102,98.39,0.57,0.9157082648760625,0.0842917351239375,5G NSA,Nominal,n79,Streaming,Walking,Clear,Low,Medium,Light,morning
synnetqos_m_00048558,S042_04855,2025-08-03 08:08:41.140995,0,-106.81,0.0311,578.13,145.33,4,45.84,3.08,3.13,0.54,0.51,105.3,0.18,100.3,2,0.082,1.93,0.578,1.0162337662337662,0.0,5G NSA,Nominal,n79,Call,Walking,Clear,Low,Low,Light,morning
synnetqos_m_00048559,S042_04855,2025-08-03 08:09:41.140995,0,-97.23,0.0373,483.15,138.95,4,203.69,316.85,192.33,1.62,1.53,88.72,0.12,98.1,0,0.103,148.02,0.483,0.6070064699384566,0.39299353006154336,5G NSA,Nominal,n79,Browse,Walking,Clear,Low,Low,Light,morning
synnetqos_m_00048560,S042_04855,2025-08-03 08:10:41.140995,0,-88.24,0.0373,483.15,132.37,2,280.23,214.05,206.2,5.55,5.6,80.99,0.11,90.4,0,0.074,114.31,0.483,0.9633263256248539,0.036673674375146126,5G NSA,Nominal,n79,Streaming,Static,Clear,Low,Medium,Moderate,morning
synnetqos_m_00048561,S042_04856,2025-08-07 17:05:06.730413,0,-73.18,0.2657,90.0,111.13,7,148.52,213.0,147.39,41.37,37.13,52.24,0.07,41.9,0,0.106,117.27,0.09,0.6919718309859154,0.3080281690140846,5G NSA,Severely_Degraded,n79,Streaming,Static,Rainy,Low,High,Heavy,afternoon
synnetqos_m_00048562,S042_04856,2025-08-07 17:06:06.730413,0,-76.67,0.2657,90.0,112.62,7,345.39,345.06,315.07,19.14,19.56,43.21,0.09,39.2,0,0.139,328.06,0.09,0.913087578971773,0.08691242102822705,5G NSA,Severely_Degraded,n79,Streaming,Static,Rainy,Low,Medium,Light,afternoon
synnetqos_m_00048563,S042_04856,2025-08-07 17:07:06.730413,0,-50.0,0.2657,90.0,84.92,7,356.57,11.82,10.91,0.15,0.15,22.97,0.04,19.3,0,0.087,7.15,0.09,0.9230118443316413,0.0769881556683587,5G NSA,Severely_Degraded,n79,Browse,Static,Rainy,Low,Medium,Light,afternoon
synnetqos_m_00048564,S042_04856,2025-08-07 17:08:06.730413,0,-86.65,0.2657,90.0,122.06,7,299.89,48.9,44.32,0.03,0.03,78.8,0.09,78.1,0,0.062,20.74,0.09,0.9063394683026585,0.09366053169734145,5G NSA,Severely_Degraded,n79,Browse,Static,Rainy,Low,Medium,Moderate,afternoon
synnetqos_m_00048565,S042_04856,2025-08-07 17:09:06.730413,0,-69.62,0.2657,90.0,106.07,7,140.56,55.16,57.55,3.03,2.84,31.65,0.06,31.5,0,0.092,39.64,0.09,1.0433284989122553,0.0,5G NSA,Severely_Degraded,n79,Gaming,Static,Rainy,Low,High,Moderate,afternoon
synnetqos_m_00048566,S042_04856,2025-08-07 17:10:06.730413,1,-52.29,0.2657,90.0,87.6,7,354.44,1248.84,344.62,24.7,22.52,21.93,0.05,18.2,0,0.083,213.35,0.09,0.27595208353351913,0.7240479164664808,5G NSA,Severely_Degraded,n79,Streaming,Static,Rainy,Low,Medium,Moderate,afternoon
