measurement_id,session_id,service_degraded,items
synnetqos_m_00042243,S042_04224,1,app_type=Streaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=morning;tower_load=Moderate;weather=Foggy
synnetqos_m_00042244,S042_04224,1,app_type=Browse;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_extreme;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=morning;tower_load=Heavy;weather=Foggy
synnetqos_m_00042245,S042_04224,1,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=morning;tower_load=Light;weather=Foggy
synnetqos_m_00042246,S042_04224,1,app_type=Call;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_high;latency_ms=latency_extreme;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=morning;tower_load=Light;weather=Foggy
synnetqos_m_00042247,S042_04224,1,app_type=Streaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=morning;tower_load=Moderate;weather=Foggy
synnetqos_m_00042248,S042_04224,1,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=morning;tower_load=Light;weather=Foggy
synnetqos_m_00042249,S042_04224,1,app_type=Gaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=morning;tower_load=Moderate;weather=Foggy
synnetqos_m_00042250,S042_04224,1,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=morning;tower_load=Light;weather=Foggy
synnetqos_m_00042251,S042_04225,1,app_type=Gaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_high;latency_ms=latency_extreme;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Foggy
synnetqos_m_00042252,S042_04225,1,app_type=Gaming;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Light;weather=Foggy
synnetqos_m_00042253,S042_04225,1,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Foggy
synnetqos_m_00042254,S042_04225,1,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Light;weather=Foggy
synnetqos_m_00042255,S042_04225,1,app_type=Call;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_high;latency_ms=latency_extreme;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Foggy
synnetqos_m_00042256,S042_04225,1,app_type=Streaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Light;weather=Foggy
synnetqos_m_00042257,S042_04225,1,app_type=Gaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Moderate;weather=Foggy
synnetqos_m_00042258,S042_04225,1,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Moderate;weather=Foggy
synnetqos_m_00042259,S042_04225,1,app_type=Browse;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Foggy
synnetqos_m_00042260,S042_04225,0,app_type=Gaming;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Light;weather=Foggy
synnetqos_m_00042261,S042_04226,0,app_type=Call;band=n260;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00042262,S042_04226,1,app_type=Call;band=n260;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Heavy;weather=Clear
synnetqos_m_00042263,S042_04226,1,app_type=Streaming;band=n260;congestion_level=Medium;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00042264,S042_04226,0,app_type=Browse;band=n260;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00042265,S042_04226,1,app_type=Streaming;band=n260;congestion_level=Medium;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00042266,S042_04226,1,app_type=Gaming;band=n260;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Heavy;weather=Clear
synnetqos_m_00042267,S042_04226,1,app_type=Streaming;band=n260;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00042268,S042_04226,0,app_type=Gaming;band=n260;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00042269,S042_04226,0,app_type=Browse;band=n260;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00042270,S042_04226,1,app_type=Streaming;band=n260;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00042271,S042_04227,0,app_type=Call;band=n28;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Moderate;weather=Clear
synnetqos_m_00042272,S042_04227,0,app_type=Browse;band=n28;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Heavy;weather=Clear
synnetqos_m_00042273,S042_04227,0,app_type=Gaming;band=n28;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Heavy;weather=Clear
synnetqos_m_00042274,S042_04227,0,app_type=Gaming;band=n28;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00042275,S042_04227,1,app_type=Streaming;band=n28;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00042276,S042_04227,0,app_type=Browse;band=n28;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00042277,S042_04227,1,app_type=Streaming;band=n28;congestion_level=High;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Heavy;weather=Clear
synnetqos_m_00042278,S042_04227,0,app_type=Call;band=n28;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Heavy;weather=Clear
synnetqos_m_00042279,S042_04227,1,app_type=Gaming;band=n28;congestion_level=High;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00042280,S042_04227,0,app_type=Browse;band=n28;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00042281,S042_04228,0,app_type=Streaming;band=n77;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Light;weather=Clear
