algorithm,support,itemsets,item_count,itemset_text
fp_growth,0.06636,offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate,3,offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate
fp_growth,0.06634,app_type=Call;jitter_ms=jitter_moderate;offered_downlink_mbps=offered_low,3,app_type=Call;jitter_ms=jitter_moderate;offered_downlink_mbps=offered_low
fp_growth,0.06634,congestion_level=High;downlink_shortfall_fraction=shortfall_low;jitter_ms=jitter_moderate,3,congestion_level=High;downlink_shortfall_fraction=shortfall_low;jitter_ms=jitter_moderate
fp_growth,0.06634,congestion_level=High;offered_downlink_mbps=offered_moderate;weather=Clear,3,congestion_level=High;offered_downlink_mbps=offered_moderate;weather=Clear
fp_growth,0.06634,downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;weather=Clear,3,downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;weather=Clear
fp_growth,0.06632,offered_downlink_mbps=offered_very_high;service_degraded=0;weather=Clear,3,offered_downlink_mbps=offered_very_high;service_degraded=0;weather=Clear
fp_growth,0.06628,band=n78;congestion_level=Medium;network_type=5G_SA,3,band=n78;congestion_level=Medium;network_type=5G_SA
fp_growth,0.06624,app_type=Call;latency_ms=latency_moderate;movement_speed=Static,3,app_type=Call;latency_ms=latency_moderate;movement_speed=Static
fp_growth,0.06624,band=LTE_Anchor;congestion_level=High;jitter_ms=jitter_moderate,3,band=LTE_Anchor;congestion_level=High;jitter_ms=jitter_moderate
fp_growth,0.06624,congestion_level=High;jitter_ms=jitter_moderate;network_type=4G,3,congestion_level=High;jitter_ms=jitter_moderate;network_type=4G
fp_growth,0.06624,movement_speed=Walking;obstruction_level=High;service_degraded=1,3,movement_speed=Walking;obstruction_level=High;service_degraded=1
fp_growth,0.06622,app_type=Call;jitter_ms=jitter_moderate;weather=Clear,3,app_type=Call;jitter_ms=jitter_moderate;weather=Clear
fp_growth,0.0662,band=n78;obstruction_level=Low;tower_load=Light,3,band=n78;obstruction_level=Low;tower_load=Light
fp_growth,0.0662,congestion_level=Low;jitter_ms=jitter_low;network_type=5G_SA,3,congestion_level=Low;jitter_ms=jitter_low;network_type=5G_SA
fp_growth,0.06618,congestion_level=Low;infrastructure_profile=Nominal;movement_speed=Walking,3,congestion_level=Low;infrastructure_profile=Nominal;movement_speed=Walking
fp_growth,0.06618,jitter_ms=jitter_low;network_type=5G_NSA;tower_load=Moderate,3,jitter_ms=jitter_low;network_type=5G_NSA;tower_load=Moderate
fp_growth,0.06616,latency_ms=latency_low;obstruction_level=Low;weather=Clear,3,latency_ms=latency_low;obstruction_level=Low;weather=Clear
fp_growth,0.06612,jitter_ms=jitter_low;movement_speed=Walking;offered_downlink_mbps=offered_high,3,jitter_ms=jitter_low;movement_speed=Walking;offered_downlink_mbps=offered_high
fp_growth,0.06612,latency_ms=latency_low;movement_speed=Static;weather=Clear,3,latency_ms=latency_low;movement_speed=Static;weather=Clear
fp_growth,0.0661,infrastructure_profile=Nominal;movement_speed=Static;offered_downlink_mbps=offered_low,3,infrastructure_profile=Nominal;movement_speed=Static;offered_downlink_mbps=offered_low
fp_growth,0.06608,band=LTE_Anchor;latency_ms=latency_moderate;weather=Clear,3,band=LTE_Anchor;latency_ms=latency_moderate;weather=Clear
fp_growth,0.06608,latency_ms=latency_moderate;network_type=4G;weather=Clear,3,latency_ms=latency_moderate;network_type=4G;weather=Clear
fp_growth,0.06606,infrastructure_profile=Nominal;movement_speed=Walking;signal_strength_dbm=signal_very_weak,3,infrastructure_profile=Nominal;movement_speed=Walking;signal_strength_dbm=signal_very_weak
fp_growth,0.06604,app_type=Gaming;downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_moderate,3,app_type=Gaming;downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_moderate
fp_growth,0.06602,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_low;movement_speed=Static,3,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_low;movement_speed=Static
fp_growth,0.066,offered_downlink_mbps=offered_very_high;time_of_day=night,2,offered_downlink_mbps=offered_very_high;time_of_day=night
fp_growth,0.06596,downlink_shortfall_fraction=shortfall_extreme;movement_speed=Static;signal_strength_dbm=signal_very_weak,3,downlink_shortfall_fraction=shortfall_extreme;movement_speed=Static;signal_strength_dbm=signal_very_weak
fp_growth,0.06592,downlink_shortfall_fraction=shortfall_extreme;network_type=5G_SA;weather=Clear,3,downlink_shortfall_fraction=shortfall_extreme;network_type=5G_SA;weather=Clear
fp_growth,0.06584,band=LTE_Anchor;infrastructure_profile=Nominal;latency_ms=latency_moderate,3,band=LTE_Anchor;infrastructure_profile=Nominal;latency_ms=latency_moderate
fp_growth,0.06584,infrastructure_profile=Nominal;latency_ms=latency_moderate;network_type=4G,3,infrastructure_profile=Nominal;latency_ms=latency_moderate;network_type=4G
fp_growth,0.06584,latency_ms=latency_low;tower_load=Light;weather=Clear,3,latency_ms=latency_low;tower_load=Light;weather=Clear
fp_growth,0.0658,app_type=Call;infrastructure_profile=Nominal;network_type=5G_SA,3,app_type=Call;infrastructure_profile=Nominal;network_type=5G_SA
fp_growth,0.0658,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_moderate;obstruction_level=High,3,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_moderate;obstruction_level=High
fp_growth,0.0658,downlink_shortfall_fraction=shortfall_extreme;offered_downlink_mbps=offered_very_high;tower_load=Light,3,downlink_shortfall_fraction=shortfall_extreme;offered_downlink_mbps=offered_very_high;tower_load=Light
fp_growth,0.0658,movement_speed=Walking;signal_strength_dbm=signal_moderate;tower_load=Light,3,movement_speed=Walking;signal_strength_dbm=signal_moderate;tower_load=Light
fp_growth,0.06572,app_type=Call;jitter_ms=jitter_low;network_type=5G_SA,3,app_type=Call;jitter_ms=jitter_low;network_type=5G_SA
fp_growth,0.06572,app_type=Gaming;congestion_level=High;service_degraded=1,3,app_type=Gaming;congestion_level=High;service_degraded=1
fp_growth,0.06572,movement_speed=Static;obstruction_level=Medium;signal_strength_dbm=signal_weak,3,movement_speed=Static;obstruction_level=Medium;signal_strength_dbm=signal_weak
fp_growth,0.06572,obstruction_level=Medium;signal_strength_dbm=signal_weak;tower_load=Light,3,obstruction_level=Medium;signal_strength_dbm=signal_weak;tower_load=Light
fp_growth,0.06568,jitter_ms=jitter_moderate;movement_speed=Static;signal_strength_dbm=signal_weak,3,jitter_ms=jitter_moderate;movement_speed=Static;signal_strength_dbm=signal_weak
fp_growth,0.06566,app_type=Browse;latency_ms=latency_moderate;movement_speed=Static,3,app_type=Browse;latency_ms=latency_moderate;movement_speed=Static
fp_growth,0.06564,infrastructure_profile=Moderately_Degraded;service_degraded=1;weather=Clear,3,infrastructure_profile=Moderately_Degraded;service_degraded=1;weather=Clear
fp_growth,0.0656,congestion_level=Medium;movement_speed=Static;signal_strength_dbm=signal_moderate,3,congestion_level=Medium;movement_speed=Static;signal_strength_dbm=signal_moderate
fp_growth,0.06558,latency_ms=latency_low;network_type=5G_SA;weather=Clear,3,latency_ms=latency_low;network_type=5G_SA;weather=Clear
fp_growth,0.06558,downlink_shortfall_fraction=shortfall_high;jitter_ms=jitter_low,2,downlink_shortfall_fraction=shortfall_high;jitter_ms=jitter_low
fp_growth,0.06554,band=n78;tower_load=Moderate;weather=Clear,3,band=n78;tower_load=Moderate;weather=Clear
fp_growth,0.06554,jitter_ms=jitter_moderate;movement_speed=Static;network_type=5G_NSA,3,jitter_ms=jitter_moderate;movement_speed=Static;network_type=5G_NSA
fp_growth,0.06554,band=n28;congestion_level=Medium,2,band=n28;congestion_level=Medium
fp_growth,0.06554,offered_downlink_mbps=offered_very_high;time_of_day=morning,2,offered_downlink_mbps=offered_very_high;time_of_day=morning
fp_growth,0.0655,congestion_level=High;service_degraded=0;tower_load=Heavy,3,congestion_level=High;service_degraded=0;tower_load=Heavy
fp_growth,0.0655,movement_speed=Walking;obstruction_level=Low;signal_strength_dbm=signal_moderate,3,movement_speed=Walking;obstruction_level=Low;signal_strength_dbm=signal_moderate
fp_growth,0.0655,service_degraded=0;tower_load=Heavy,2,service_degraded=0;tower_load=Heavy
fp_growth,0.06546,congestion_level=High;latency_ms=latency_moderate;tower_load=Heavy,3,congestion_level=High;latency_ms=latency_moderate;tower_load=Heavy
fp_growth,0.06546,latency_ms=latency_moderate;tower_load=Heavy,2,latency_ms=latency_moderate;tower_load=Heavy
fp_growth,0.06544,app_type=Gaming;service_degraded=0;tower_load=Light,3,app_type=Gaming;service_degraded=0;tower_load=Light
fp_growth,0.06544,app_type=Streaming;downlink_shortfall_fraction=shortfall_extreme;movement_speed=Walking,3,app_type=Streaming;downlink_shortfall_fraction=shortfall_extreme;movement_speed=Walking
fp_growth,0.06544,downlink_shortfall_fraction=shortfall_low;latency_ms=latency_moderate;time_of_day=evening,3,downlink_shortfall_fraction=shortfall_low;latency_ms=latency_moderate;time_of_day=evening
fp_growth,0.06544,jitter_ms=jitter_low;tower_load=Light;weather=Rainy,3,jitter_ms=jitter_low;tower_load=Light;weather=Rainy
fp_growth,0.06544,latency_ms=latency_moderate;movement_speed=Static;time_of_day=morning,3,latency_ms=latency_moderate;movement_speed=Static;time_of_day=morning
fp_growth,0.06544,latency_ms=latency_moderate;movement_speed=Walking;service_degraded=1,3,latency_ms=latency_moderate;movement_speed=Walking;service_degraded=1
fp_growth,0.06542,infrastructure_profile=Nominal;signal_strength_dbm=signal_weak;tower_load=Moderate,3,infrastructure_profile=Nominal;signal_strength_dbm=signal_weak;tower_load=Moderate
fp_growth,0.06542,obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0,3,obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0
fp_growth,0.0654,band=n78;network_type=5G_SA;obstruction_level=Low,3,band=n78;network_type=5G_SA;obstruction_level=Low
fp_growth,0.0654,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_moderate;tower_load=Moderate,3,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_moderate;tower_load=Moderate
fp_growth,0.0654,band=n78;weather=Rainy,2,band=n78;weather=Rainy
fp_growth,0.06538,jitter_ms=jitter_moderate;network_type=5G_NSA;obstruction_level=Low,3,jitter_ms=jitter_moderate;network_type=5G_NSA;obstruction_level=Low
fp_growth,0.06538,jitter_ms=jitter_moderate;time_of_day=afternoon;weather=Clear,3,jitter_ms=jitter_moderate;time_of_day=afternoon;weather=Clear
fp_growth,0.06536,latency_ms=latency_moderate;obstruction_level=Medium;offered_downlink_mbps=offered_high,3,latency_ms=latency_moderate;obstruction_level=Medium;offered_downlink_mbps=offered_high
fp_growth,0.06536,obstruction_level=Low;service_degraded=0;time_of_day=afternoon,3,obstruction_level=Low;service_degraded=0;time_of_day=afternoon
fp_growth,0.06534,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_low;tower_load=Light,3,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_low;tower_load=Light
fp_growth,0.06534,jitter_ms=jitter_moderate;network_type=5G_SA;weather=Clear,3,jitter_ms=jitter_moderate;network_type=5G_SA;weather=Clear
fp_growth,0.06532,downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;tower_load=Heavy,3,downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;tower_load=Heavy
fp_growth,0.06528,band=n78;downlink_shortfall_fraction=shortfall_low;movement_speed=Walking,3,band=n78;downlink_shortfall_fraction=shortfall_low;movement_speed=Walking
fp_growth,0.06526,downlink_shortfall_fraction=shortfall_low;obstruction_level=Low;time_of_day=night,3,downlink_shortfall_fraction=shortfall_low;obstruction_level=Low;time_of_day=night
fp_growth,0.06526,jitter_ms=jitter_low;latency_ms=latency_moderate;offered_downlink_mbps=offered_low,3,jitter_ms=jitter_low;latency_ms=latency_moderate;offered_downlink_mbps=offered_low
fp_growth,0.06524,app_type=Streaming;movement_speed=Static;tower_load=Light,3,app_type=Streaming;movement_speed=Static;tower_load=Light
fp_growth,0.06524,latency_ms=latency_moderate;obstruction_level=Medium;tower_load=Moderate,3,latency_ms=latency_moderate;obstruction_level=Medium;tower_load=Moderate
fp_growth,0.06522,network_type=5G_NSA;offered_downlink_mbps=offered_high;tower_load=Light,3,network_type=5G_NSA;offered_downlink_mbps=offered_high;tower_load=Light
fp_growth,0.0652,app_type=Gaming;offered_downlink_mbps=offered_high;service_degraded=0,3,app_type=Gaming;offered_downlink_mbps=offered_high;service_degraded=0
fp_growth,0.0652,congestion_level=High;downlink_shortfall_fraction=shortfall_low;jitter_ms=jitter_low,3,congestion_level=High;downlink_shortfall_fraction=shortfall_low;jitter_ms=jitter_low
fp_growth,0.06518,movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium,3,movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium
fp_growth,0.06516,infrastructure_profile=Nominal;signal_strength_dbm=signal_very_weak;tower_load=Light,3,infrastructure_profile=Nominal;signal_strength_dbm=signal_very_weak;tower_load=Light
fp_growth,0.06514,congestion_level=High;service_degraded=1;signal_strength_dbm=signal_very_weak,3,congestion_level=High;service_degraded=1;signal_strength_dbm=signal_very_weak
fp_growth,0.06514,congestion_level=Medium;jitter_ms=jitter_moderate;tower_load=Light,3,congestion_level=Medium;jitter_ms=jitter_moderate;tower_load=Light
fp_growth,0.06514,jitter_ms=jitter_low;movement_speed=Walking;signal_strength_dbm=signal_moderate,3,jitter_ms=jitter_low;movement_speed=Walking;signal_strength_dbm=signal_moderate
fp_growth,0.06514,congestion_level=High;signal_strength_dbm=signal_very_weak,2,congestion_level=High;signal_strength_dbm=signal_very_weak
fp_growth,0.06512,app_type=Gaming;movement_speed=Static;service_degraded=0,3,app_type=Gaming;movement_speed=Static;service_degraded=0
fp_growth,0.06512,congestion_level=High;latency_ms=latency_moderate;network_type=5G_SA,3,congestion_level=High;latency_ms=latency_moderate;network_type=5G_SA
fp_growth,0.0651,band=n78;movement_speed=Static;obstruction_level=Low,3,band=n78;movement_speed=Static;obstruction_level=Low
fp_growth,0.06508,app_type=Streaming;infrastructure_profile=Nominal;service_degraded=0,3,app_type=Streaming;infrastructure_profile=Nominal;service_degraded=0
fp_growth,0.06508,infrastructure_profile=Nominal;network_type=5G_SA;time_of_day=afternoon,3,infrastructure_profile=Nominal;network_type=5G_SA;time_of_day=afternoon
fp_growth,0.06506,app_type=Streaming;congestion_level=Medium;service_degraded=1,3,app_type=Streaming;congestion_level=Medium;service_degraded=1
fp_growth,0.06506,band=LTE_Anchor;downlink_shortfall_fraction=shortfall_low;weather=Clear,3,band=LTE_Anchor;downlink_shortfall_fraction=shortfall_low;weather=Clear
fp_growth,0.06506,downlink_shortfall_fraction=shortfall_low;network_type=4G;weather=Clear,3,downlink_shortfall_fraction=shortfall_low;network_type=4G;weather=Clear
fp_growth,0.06504,band=LTE_Anchor;network_type=4G;time_of_day=morning,3,band=LTE_Anchor;network_type=4G;time_of_day=morning
fp_growth,0.06504,jitter_ms=jitter_moderate;offered_downlink_mbps=offered_very_high;weather=Clear,3,jitter_ms=jitter_moderate;offered_downlink_mbps=offered_very_high;weather=Clear
fp_growth,0.06504,band=LTE_Anchor;time_of_day=morning,2,band=LTE_Anchor;time_of_day=morning
fp_growth,0.06504,network_type=4G;time_of_day=morning,2,network_type=4G;time_of_day=morning
fp_growth,0.06502,jitter_ms=jitter_low;obstruction_level=Low;offered_downlink_mbps=offered_moderate,3,jitter_ms=jitter_low;obstruction_level=Low;offered_downlink_mbps=offered_moderate
fp_growth,0.065,latency_ms=latency_moderate;offered_downlink_mbps=offered_moderate;tower_load=Light,3,latency_ms=latency_moderate;offered_downlink_mbps=offered_moderate;tower_load=Light
fp_growth,0.065,service_degraded=0;time_of_day=morning;tower_load=Light,3,service_degraded=0;time_of_day=morning;tower_load=Light
fp_growth,0.06498,downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;time_of_day=afternoon,3,downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;time_of_day=afternoon
fp_growth,0.06498,jitter_ms=jitter_moderate;latency_ms=latency_high;time_of_day=afternoon,3,jitter_ms=jitter_moderate;latency_ms=latency_high;time_of_day=afternoon
fp_growth,0.06496,band=LTE_Anchor;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal,3,band=LTE_Anchor;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal
fp_growth,0.06496,downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;network_type=4G,3,downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;network_type=4G
fp_growth,0.06494,latency_ms=latency_moderate;movement_speed=Static;time_of_day=evening,3,latency_ms=latency_moderate;movement_speed=Static;time_of_day=evening
fp_growth,0.06492,band=n78;congestion_level=Medium;movement_speed=Static,3,band=n78;congestion_level=Medium;movement_speed=Static
